,lat,lon,flood_height,elevation,precipitation,is_flooding,geometry,index_right,Var
626,14.57534578,121.0960995,0,6.84388446808,11.0,0,POINT (121.0960995 14.57534578),2.0,3.0
627,14.57548076,121.0980253,0,6.06936407089,11.0,0,POINT (121.0980253 14.57548076),2.0,3.0
628,14.57534578,121.0895495,0,7.21340465546,11.0,0,POINT (121.0895495 14.57534578),2.0,3.0
629,14.57373632,121.0888736,0,6.76459646225,11.0,0,POINT (121.0888736 14.57373632),2.0,3.0
630,14.57376747,121.0909121,0,7.03493595123,11.0,0,POINT (121.0909121 14.57376747),2.0,3.0
631,14.57616608,121.0908584,0,7.57195329666,11.0,0,POINT (121.0908584 14.57616608),2.0,3.0
632,14.57520041,121.0917704,0,7.59796285629,11.0,0,POINT (121.0917704 14.57520041),2.0,3.0
633,14.57332097,121.0938518,0,6.5721373558,11.0,0,POINT (121.0938518 14.57332097),2.0,3.0
634,14.57225146,121.0951822,0,5.98527812958,11.0,0,POINT (121.0951822 14.57225146),2.0,3.0
635,14.57236568,121.099817,0,5.28769254684,11.0,0,POINT (121.099817 14.57236568),2.0,3.0
636,14.57343519,121.0999565,0,5.27624368668,11.0,0,POINT (121.0999565 14.57343519),2.0,3.0
637,14.5750135,121.0988836,0,5.53674077988,11.0,0,POINT (121.0988836 14.5750135),2.0,3.0
638,14.57565728,121.0993879,0,5.59923791885,11.0,0,POINT (121.0993879 14.57565728),2.0,3.0
639,14.57631145,121.0851292,0,7.48187494278,11.0,0,POINT (121.0851292 14.57631145),2.0,3.0
640,14.57563652,121.0870604,0,6.78618764877,11.0,0,POINT (121.0870604 14.57563652),2.0,3.0
641,14.57881386,121.0814385,0,9.29913139343,10.0,0,POINT (121.0814385 14.57881386),2.0,3.0
642,14.57795203,121.0858588,0,8.03699684143,11.0,0,POINT (121.0858588 14.57795203),2.0,3.0
643,14.57997679,121.0868566,0,8.57625484467,11.0,0,POINT (121.0868566 14.57997679),2.0,3.0
644,14.57494082,121.0843997,0,6.07857990265,11.0,0,POINT (121.0843997 14.57494082),2.0,3.0
645,14.57185687,121.0878544,0,6.61102771759,11.0,0,POINT (121.0878544 14.57185687),2.0,3.0
646,14.57701752,121.0937874,0,7.91777229309,11.0,0,POINT (121.0937874 14.57701752),2.0,3.0
647,14.58019484,121.092736,0,7.55636692047,11.0,0,POINT (121.092736 14.58019484),2.0,3.0
648,14.57400629,121.1005788,0,5.1151509285,12.0,0,POINT (121.1005788 14.57400629),2.0,3.0
649,14.5724176,121.1017375,0,5.26198196411,12.0,0,POINT (121.1017375 14.5724176),,
650,14.57785858,121.0978322,0,6.20677614212,11.0,0,POINT (121.0978322 14.57785858),2.0,3.0
651,14.57926034,121.0968451,0,6.61434364319,11.0,0,POINT (121.0968451 14.57926034),2.0,3.0
652,14.58041289,121.0958473,0,6.6532664299,11.0,0,POINT (121.0958473 14.58041289),2.0,3.0
653,14.57448394,121.0972314,0,6.54187917709,11.0,0,POINT (121.0972314 14.57448394),2.0,3.0
654,14.57721481,121.0921244,0,7.31980705261,11.0,0,POINT (121.0921244 14.57721481),2.0,3.0
655,14.57273949,121.0921137,0,6.63246011734,11.0,0,POINT (121.0921137 14.57273949),2.0,3.0
656,14.57286409,121.0900645,0,6.57945537567,11.0,0,POINT (121.0900645 14.57286409),2.0,3.0
657,14.5750135,121.0887449,0,6.99784517288,11.0,0,POINT (121.0887449 14.5750135),2.0,3.0
658,14.57331059,121.0870497,0,6.55583047867,11.0,0,POINT (121.0870497 14.57331059),2.0,3.0
659,14.57593764,121.0848825,0,6.66009902954,11.0,0,POINT (121.0848825 14.57593764),2.0,3.0
660,14.57698637,121.0834341,0,7.82133865356,11.0,0,POINT (121.0834341 14.57698637),2.0,3.0
661,14.57330021,121.087393,0,6.5878367424,11.0,0,POINT (121.087393 14.57330021),2.0,3.0
662,14.5737467,121.0888414,0,6.76459646225,11.0,0,POINT (121.0888414 14.5737467),2.0,3.0
663,14.57184649,121.0878544,0,6.61102771759,11.0,0,POINT (121.0878544 14.57184649),2.0,3.0
664,14.57326906,121.0909228,0,6.58717060089,11.0,0,POINT (121.0909228 14.57326906),2.0,3.0
665,14.57663333,121.0987656,0,5.73266410828,11.0,0,POINT (121.0987656 14.57663333),2.0,3.0
666,14.5740686,121.1005251,0,5.20314216614,12.0,0,POINT (121.1005251 14.5740686),2.0,3.0
667,14.57546,121.0976069,0,6.55415010452,11.0,0,POINT (121.0976069 14.57546),2.0,3.0
668,14.57447356,121.0972421,0,6.54187917709,11.0,0,POINT (121.0972421 14.57447356),2.0,3.0
669,14.5777859,121.0979502,0,6.20677614212,11.0,0,POINT (121.0979502 14.5777859),2.0,3.0
670,14.57895922,121.0970919,0,6.51034498215,11.0,0,POINT (121.0970919 14.57895922),2.0,3.0
671,14.58001833,121.0962336,0,6.66229724884,11.0,0,POINT (121.0962336 14.58001833),2.0,3.0
672,14.57649835,121.0908477,0,7.59853363037,11.0,0,POINT (121.0908477 14.57649835),2.0,3.0
673,14.57521079,121.091824,0,7.59796285629,11.0,0,POINT (121.091824 14.57521079),2.0,3.0
674,14.57631145,121.08514,0,7.48187494278,11.0,0,POINT (121.08514 14.57631145),2.0,3.0
675,14.57590649,121.0849039,0,6.66009902954,11.0,0,POINT (121.0849039 14.57590649),2.0,3.0
676,14.57703829,121.083359,0,8.11681556702,11.0,0,POINT (121.083359 14.57703829),2.0,3.0
677,14.57876194,121.0814278,0,9.29913139343,10.0,0,POINT (121.0814278 14.57876194),2.0,3.0
678,14.57977951,121.0867922,0,8.57625484467,11.0,0,POINT (121.0867922 14.57977951),2.0,3.0
679,14.57808702,121.0859983,0,8.03699684143,11.0,0,POINT (121.0859983 14.57808702),2.0,3.0
680,14.57492005,121.0843675,0,6.07857990265,11.0,0,POINT (121.0843675 14.57492005),2.0,3.0
681,14.57511734,121.0938089,0,7.39972543716,11.0,0,POINT (121.0938089 14.57511734),2.0,3.0
682,14.57535616,121.0962229,0,6.95449590683,11.0,0,POINT (121.0962229 14.57535616),2.0,3.0
683,14.57530424,121.0996561,0,5.16008996964,11.0,0,POINT (121.0996561 14.57530424),2.0,3.0
684,14.57534578,121.0895602,0,7.21340465546,11.0,0,POINT (121.0895602 14.57534578),2.0,3.0
685,14.58016369,121.0927682,0,7.55636692047,11.0,0,POINT (121.0927682 14.58016369),2.0,3.0
686,14.57701752,121.0938089,0,7.91777229309,11.0,0,POINT (121.0938089 14.57701752),2.0,3.0
687,14.57334174,121.0938196,0,6.5721373558,11.0,0,POINT (121.0938196 14.57334174),2.0,3.0
688,14.57103656,121.0938625,0,5.92894124985,11.0,0,POINT (121.0938625 14.57103656),2.0,3.0
689,14.5720334,121.0955469,0,5.98527812958,11.0,0,POINT (121.0955469 14.5720334),2.0,3.0
690,14.57504465,121.0887449,0,6.99784517288,11.0,0,POINT (121.0887449 14.57504465),2.0,3.0
691,14.71133852,121.0522618,0,44.4205360413,13.0,0,POINT (121.0522618 14.71133852),2.0,3.0
692,14.63283883,121.0042931,0,16.9427642822,8.0,0,POINT (121.0042931 14.63283883),2.0,3.0
693,14.64743516,121.0292224,0,33.6192131042,9.0,0,POINT (121.0292224 14.64743516),,
694,14.64808613,121.0692774,0,65.7300643921,11.0,0,POINT (121.0692774 14.64808613),,
695,14.31891701,121.1033844,0,0.0,16.0,0,POINT (121.1033844 14.31891701),,
696,14.3390699,121.0842272,0,11.1989336014,15.0,0,POINT (121.0842272 14.3390699),,
697,14.34112802,121.0888728,0,10.9513702393,15.0,0,POINT (121.0888728 14.34112802),,
698,14.34112802,121.0873412,0,10.5922613144,15.0,0,POINT (121.0873412 14.34112802),,
699,14.33903352,121.085571,0,11.7389450073,15.0,0,POINT (121.085571 14.33903352),,
700,14.7186907,120.9578101,0,5.74030923843,10.0,0,POINT (120.9578101 14.7186907),,
701,14.62198216,121.0714838,0,56.421333313,10.0,0,POINT (121.0714838 14.62198216),,
702,14.56449599,120.9991349,0,9.03858661652,7.0,0,POINT (120.9991349 14.56449599),1.0,2.0
703,14.56429091,120.9987192,0,9.03858661652,7.0,0,POINT (120.9987192 14.56429091),1.0,2.0
704,14.56493991,120.9999906,0,8.51773738861,7.0,0,POINT (120.9999906 14.56493991),1.0,2.0
705,14.56441552,120.9994702,0,9.03858661652,7.0,0,POINT (120.9994702 14.56441552),1.0,2.0
706,14.56411697,120.9996365,0,8.42713832855,7.0,0,POINT (120.9996365 14.56411697),1.0,2.0
707,14.56378209,120.9997438,0,8.28498458862,7.0,0,POINT (120.9997438 14.56378209),1.0,2.0
708,14.56392227,121.0000227,0,8.28498458862,7.0,0,POINT (121.0000227 14.56392227),1.0,2.0
709,14.56367305,120.9995426,0,8.8265542984,7.0,0,POINT (120.9995426 14.56367305),1.0,2.0
710,14.56464137,120.9997545,0,8.42713832855,7.0,0,POINT (120.9997545 14.56464137),1.0,2.0
711,14.56475559,121.0000818,0,8.42713832855,7.0,0,POINT (121.0000818 14.56475559),1.0,2.0
712,14.56892865,120.9988855,0,7.42480754852,7.0,0,POINT (120.9988855 14.56892865),1.0,2.0
713,14.56376391,120.9989686,0,8.8265542984,7.0,0,POINT (120.9989686 14.56376391),1.0,2.0
714,14.56459724,120.9993576,0,9.03858661652,7.0,0,POINT (120.9993576 14.56459724),1.0,2.0
715,14.56477896,120.9996821,0,8.42713832855,7.0,0,POINT (120.9996821 14.56477896),1.0,2.0
716,14.71271255,120.9394411,0,2.89973402023,10.0,0,POINT (120.9394411 14.71271255),1.0,2.0
717,14.46189865,120.9673569,0,7.20252847672,6.0,0,POINT (120.9673569 14.46189865),,
718,14.69269651,121.1327658,0,26.9073886871,19.0,0,POINT (121.1327658 14.69269651),,
719,14.70497477,121.0707258,0,58.4592170715,13.0,0,POINT (121.0707258 14.70497477),,
720,14.42766155,120.9466034,0,12.9764518738,6.0,0,POINT (120.9466034 14.42766155),,
721,14.46958991,121.0055374,0,12.1378412247,7.0,0,POINT (121.0055374 14.46958991),2.0,3.0
722,14.46423456,120.9834199,0,9.61423110962,6.0,0,POINT (120.9834199 14.46423456),2.0,3.0
723,14.54358671,121.0127835,0,12.3250026703,7.0,0,POINT (121.0127835 14.54358671),1.0,2.0
724,14.3352414,121.0813259,0,12.4884748459,14.0,0,POINT (121.0813259 14.3352414),,
725,14.46114908,120.9713446,0,7.95356798172,6.0,0,POINT (120.9713446 14.46114908),1.0,2.0
726,14.34917624,121.0848552,0,7.65107059479,14.0,0,POINT (121.0848552 14.34917624),,
727,14.34685054,121.0796839,0,5.74772071838,14.0,0,POINT (121.0796839 14.34685054),,
728,14.46958212,121.0055991,0,12.1378412247,7.0,0,POINT (121.0055991 14.46958212),2.0,3.0
729,14.41759967,120.9910212,0,24.8308372498,7.0,0,POINT (120.9910212 14.41759967),2.0,3.0
730,14.51045212,121.0005468,0,7.73376703262,6.0,0,POINT (121.0005468 14.51045212),1.0,2.0
731,14.36494107,121.0493201,0,14.0165138245,11.0,0,POINT (121.0493201 14.36494107),,
732,14.56248277,121.0916229,0,5.64158582687,11.0,0,POINT (121.0916229 14.56248277),2.0,3.0
733,14.59714703,121.0239365,0,10.4869298935,8.0,0,POINT (121.0239365 14.59714703),2.0,3.0
734,14.59791274,121.0234672,0,10.841881752,8.0,0,POINT (121.0234672 14.59791274),2.0,3.0
735,14.62253398,120.9865151,0,6.37909317017,8.0,0,POINT (120.9865151 14.62253398),1.0,2.0
736,14.56235285,120.999274,0,8.54814147949,7.0,0,POINT (120.999274 14.56235285),1.0,2.0
737,14.64842868,121.0689662,0,65.6942062378,11.0,0,POINT (121.0689662 14.64842868),,
738,14.60442343,121.1041497,0,11.6119918823,12.0,0,POINT (121.1041497 14.60442343),2.0,3.0
739,14.64916047,120.9688018,0,8.17231655121,9.0,0,POINT (120.9688018 14.64916047),1.0,2.0
740,14.58257521,121.0904668,0,8.45103359222,11.0,0,POINT (121.0904668 14.58257521),2.0,3.0
741,14.58093985,121.0328932,0,9.76521873474,8.0,0,POINT (121.0328932 14.58093985),1.0,2.0
742,14.59098545,121.0574783,0,41.4062194824,9.0,0,POINT (121.0574783 14.59098545),,
743,14.52712706,121.0753258,0,5.57880544662,10.0,0,POINT (121.0753258 14.52712706),0.0,1.0
744,14.64015168,121.055751,0,54.5532951355,9.0,0,POINT (121.055751 14.64015168),,
745,14.63929789,121.0549249,0,53.6424369812,9.0,0,POINT (121.0549249 14.63929789),0.0,1.0
746,14.64426492,121.0614614,0,60.2762794495,10.0,0,POINT (121.0614614 14.64426492),0.0,1.0
747,14.63931086,121.0557751,0,53.6424369812,9.0,0,POINT (121.0557751 14.63931086),0.0,1.0
748,14.64421821,121.060984,0,60.2762794495,10.0,0,POINT (121.060984 14.64421821),,
749,14.64291547,121.0610725,0,58.0425605774,10.0,0,POINT (121.0610725 14.64291547),,
750,14.64283762,121.0598494,0,58.0288887024,10.0,0,POINT (121.0598494 14.64283762),,
751,14.64267932,121.0580416,0,57.5672836304,9.0,0,POINT (121.0580416 14.64267932),,
752,14.64238348,121.0559897,0,56.6315155029,9.0,0,POINT (121.0559897 14.64238348),0.0,1.0
753,14.64223037,121.0553648,0,56.095741272,9.0,0,POINT (121.0553648 14.64223037),,
754,14.6466394,121.063862,0,62.319732666,10.0,0,POINT (121.063862 14.6466394),,
755,14.64561176,121.0639934,0,61.2504615784,10.0,0,POINT (121.0639934 14.64561176),,
756,14.6448514,121.0639881,0,60.0141181946,10.0,0,POINT (121.0639881 14.6448514),,
757,14.64439208,121.0640471,0,60.0141181946,10.0,0,POINT (121.0640471 14.64439208),,
758,14.64430384,121.0630895,0,60.1387443542,10.0,0,POINT (121.0630895 14.64430384),,
759,14.4780148,120.998864,0,9.06241226196,6.0,0,POINT (120.998864 14.4780148),2.0,3.0
760,14.7074101,120.9466858,0,3.27494382858,10.0,0,POINT (120.9466858 14.7074101),1.0,2.0
761,14.71017494,121.0773572,0,66.5601196289,15.0,0,POINT (121.0773572 14.71017494),,
762,14.64785976,121.0598499,0,61.3518867493,10.0,0,POINT (121.0598499 14.64785976),,
763,14.39921213,121.000291,0,45.0213127136,9.0,0,POINT (121.000291 14.39921213),,
764,14.49962888,121.0064922,0,6.37589216232,6.0,0,POINT (121.0064922 14.49962888),2.0,3.0
765,14.49894593,121.0064741,0,7.12170982361,6.0,0,POINT (121.0064741 14.49894593),2.0,3.0
766,14.49915627,121.0053262,0,7.47179031372,6.0,0,POINT (121.0053262 14.49915627),2.0,3.0
767,14.65252442,121.0990596,0,11.5062255859,13.0,0,POINT (121.0990596 14.65252442),2.0,3.0
768,14.63169906,121.0136391,0,13.907043457,8.0,0,POINT (121.0136391 14.63169906),1.0,2.0
769,14.60607139,120.9823902,0,11.7541513443,8.0,0,POINT (120.9823902 14.60607139),1.0,2.0
770,14.59915161,120.9836938,0,10.8053302765,8.0,0,POINT (120.9836938 14.59915161),1.0,2.0
771,14.52733368,121.0121573,0,9.52267742157,7.0,0,POINT (121.0121573 14.52733368),,
772,14.70975871,120.9368084,0,2.52877831459,10.0,0,POINT (120.9368084 14.70975871),,
773,14.71004927,120.9365831,0,2.38002634048,10.0,0,POINT (120.9365831 14.71004927),,
774,14.56622883,121.0297577,0,14.021030426,8.0,0,POINT (121.0297577 14.56622883),,
775,14.49941854,121.0308708,0,24.4821472168,7.0,0,POINT (121.0308708 14.49941854),,
776,14.54472774,121.0553514,0,21.637720108,8.0,0,POINT (121.0553514 14.54472774),,
777,14.71011413,120.9365295,0,2.38002634048,10.0,0,POINT (120.9365295 14.71011413),,
778,14.49944451,121.0309432,0,24.4821472168,7.0,0,POINT (121.0309432 14.49944451),,
779,14.60261017,121.0204244,0,11.979719162,8.0,0,POINT (121.0204244 14.60261017),2.0,3.0
780,14.5941725,121.1182219,0,11.2683496475,14.0,0,POINT (121.1182219 14.5941725),,
781,14.62135864,121.1013433,0,14.1923522949,13.0,0,POINT (121.1013433 14.62135864),2.0,3.0
782,14.55965696,121.0907994,0,5.83388900757,11.0,0,POINT (121.0907994 14.55965696),1.0,2.0
783,14.64150856,121.0377289,0,42.092086792,8.0,0,POINT (121.0377289 14.64150856),2.0,3.0
784,14.68469116,121.0895361,0,85.5306625366,14.0,0,POINT (121.0895361 14.68469116),,
785,14.75613983,121.037394,0,60.4725227356,14.0,0,POINT (121.037394 14.75613983),,
786,14.54395405,121.0505341,0,42.4180297852,8.0,0,POINT (121.0505341 14.54395405),,
787,14.70171624,120.9485109,0,3.13173103333,10.0,0,POINT (120.9485109 14.70171624),1.0,2.0
788,14.70213523,120.9483741,0,3.17164707184,10.0,0,POINT (120.9483741 14.70213523),1.0,2.0
789,14.70240245,120.9494229,0,3.35976457596,10.0,0,POINT (120.9494229 14.70240245),1.0,2.0
790,14.70225587,120.9502034,0,3.5822095871,10.0,0,POINT (120.9502034 14.70225587),,
791,14.40646029,120.9109144,0,14.4762706757,6.0,0,POINT (120.9109144 14.40646029),,
792,14.52146931,121.0807894,0,3.08840608597,10.0,0,POINT (121.0807894 14.52146931),2.0,3.0
793,14.52239367,121.0762565,0,5.66436958313,10.0,0,POINT (121.0762565 14.52239367),1.0,2.0
794,14.6261752,121.0418545,0,36.0956459045,9.0,0,POINT (121.0418545 14.6261752),,
795,14.62359287,120.9891276,0,7.00798654556,8.0,0,POINT (120.9891276 14.62359287),1.0,2.0
796,14.61763394,121.0016267,0,13.2469062805,8.0,0,POINT (121.0016267 14.61763394),,
797,14.60441781,121.0173552,0,13.3461523056,8.0,0,POINT (121.0173552 14.60441781),1.0,2.0
798,14.60284491,121.0159497,0,13.7398319244,8.0,0,POINT (121.0159497 14.60284491),2.0,3.0
799,14.6011474,120.9993844,0,7.24220514297,8.0,0,POINT (120.9993844 14.6011474),1.0,2.0
800,14.60059714,120.9961872,0,7.57638406754,8.0,0,POINT (120.9961872 14.60059714),1.0,2.0
801,14.60157308,120.992754,0,8.39457607269,8.0,0,POINT (120.992754 14.60157308),1.0,2.0
802,14.60047255,120.9910373,0,9.28423786163,8.0,0,POINT (120.9910373 14.60047255),1.0,2.0
803,14.60307851,120.9850936,0,11.6575689316,8.0,0,POINT (120.9850936 14.60307851),1.0,2.0
804,14.60989435,120.9862576,0,9.33220100403,8.0,0,POINT (120.9862576 14.60989435),1.0,2.0
805,14.60935449,120.9870301,0,9.38077640533,8.0,0,POINT (120.9870301 14.60935449),1.0,2.0
806,14.73695808,121.0482261,1,70.0247039795,14.0,0,POINT (121.0482261 14.73695808),,
807,14.75731464,121.0731063,1,90.1704330444,16.0,0,POINT (121.0731063 14.75731464),,
808,14.65751742,121.0685528,1,70.8740692139,11.0,0,POINT (121.0685528 14.65751742),,
809,14.532866,121.01709,1,10.0969753265,7.0,0,POINT (121.01709 14.532866),,
810,14.577561,121.032944,1,5.64391040802,8.0,0,POINT (121.032944 14.577561),1.0,2.0
811,14.579244,120.980759,1,9.51047039032,8.0,0,POINT (120.980759 14.579244),1.0,2.0
812,14.760815,120.949219,1,6.7851190567,11.0,0,POINT (120.949219 14.760815),,
813,14.658828,120.973549,1,14.1883134842,9.0,0,POINT (120.973549 14.658828),,
814,14.655185,121.029991,1,36.1938705444,9.0,0,POINT (121.029991 14.655185),1.0,2.0
815,14.624199,121.019363,1,13.40828228,8.0,0,POINT (121.019363 14.624199),1.0,2.0
816,14.634741,121.082733,1,30.0755195618,11.0,0,POINT (121.082733 14.634741),,
817,14.573636,121.047447,1,30.9956569672,8.0,0,POINT (121.047447 14.573636),,
818,14.637704,121.08194,1,39.7106704712,11.0,0,POINT (121.08194 14.637704),,
819,14.579095,120.989761,1,8.53516197205,8.0,0,POINT (120.989761 14.579095),0.0,1.0
820,14.587903,121.018181,1,8.4221944809,8.0,0,POINT (121.018181 14.587903),2.0,3.0
821,14.650555,121.068382,1,68.5467300415,11.0,0,POINT (121.068382 14.650555),,
822,14.621697,121.013741,1,10.7800016403,8.0,0,POINT (121.013741 14.621697),1.0,2.0
823,14.556985,121.106209,1,7.04073143005,12.0,0,POINT (121.106209 14.556985),,
824,14.632706,121.029381,1,31.8875522614,8.0,0,POINT (121.029381 14.632706),,
825,14.417307,120.976433,1,22.2592048645,7.0,0,POINT (120.976433 14.417307),,
826,14.647015,121.054626,1,56.5746536255,9.0,0,POINT (121.054626 14.647015),,
827,14.436197,120.978432,1,15.22909832,7.0,0,POINT (120.978432 14.436197),2.0,3.0
828,14.691085,121.07148,1,63.8414802551,13.0,0,POINT (121.07148 14.691085),,
829,14.651697,121.054787,1,53.6475830078,9.0,0,POINT (121.054787 14.651697),1.0,2.0
830,14.642209,120.994675,1,22.5617465973,8.0,0,POINT (120.994675 14.642209),0.0,1.0
831,14.562364,121.09864,1,6.51424074173,11.0,0,POINT (121.09864 14.562364),,
832,14.561425,121.100044,1,6.76358890533,12.0,0,POINT (121.100044 14.561425),,
833,14.561882,121.096497,1,6.46070623398,11.0,0,POINT (121.096497 14.561882),1.0,2.0
834,14.560345,121.10215,1,6.87873268127,12.0,0,POINT (121.10215 14.560345),,
835,14.56834,121.086136,1,7.70329856873,11.0,0,POINT (121.086136 14.56834),1.0,2.0
836,14.622787,120.98745,1,6.55462884903,8.0,0,POINT (120.98745 14.622787),1.0,2.0
837,14.529148,121.061737,1,6.81551027298,9.0,0,POINT (121.061737 14.529148),1.0,2.0
838,14.530374,121.058411,1,6.59900331497,9.0,0,POINT (121.058411 14.530374),1.0,2.0
839,14.64822,121.06987,1,65.7300643921,11.0,0,POINT (121.06987 14.64822),0.0,1.0
840,14.384552,121.051956,1,7.16013526917,11.0,0,POINT (121.051956 14.384552),,
841,14.394217,121.044861,1,15.4823799133,10.0,0,POINT (121.044861 14.394217),,
842,14.395953,121.044983,1,16.4807796478,10.0,0,POINT (121.044983 14.395953),1.0,2.0
843,14.398239,121.045837,1,13.6267271042,10.0,0,POINT (121.045837 14.398239),,
844,14.398566,121.046051,1,13.0061912537,10.0,0,POINT (121.046051 14.398566),,
845,14.439605,121.024765,1,35.3932952881,8.0,0,POINT (121.024765 14.439605),,
846,14.634455,121.122551,1,19.6306285858,15.0,0,POINT (121.122551 14.634455),,
847,14.697852,121.010452,1,24.706911087,10.0,0,POINT (121.010452 14.697852),,
848,14.561508,121.095451,1,6.14814472198,11.0,0,POINT (121.095451 14.561508),1.0,2.0
849,14.573107,121.024048,1,8.81969451904,8.0,0,POINT (121.024048 14.573107),0.0,1.0
850,14.626929,121.07119,1,55.3435516357,10.0,0,POINT (121.07119 14.626929),1.0,2.0
851,14.646795,121.015694,1,22.3368930817,8.0,0,POINT (121.015694 14.646795),1.0,2.0
852,14.673514,121.060326,1,53.8274345398,11.0,0,POINT (121.060326 14.673514),,
853,14.673639,121.060295,1,53.8274345398,11.0,0,POINT (121.060295 14.673639),,
854,14.630033,121.056915,1,44.7135810852,9.0,0,POINT (121.056915 14.630033),0.0,1.0
855,14.630656,121.061249,1,47.0564079285,9.0,0,POINT (121.061249 14.630656),0.0,1.0
856,14.631175,121.055046,1,43.5621109009,9.0,0,POINT (121.055046 14.631175),0.0,1.0
857,14.398914,121.046463,1,10.5799646378,10.0,0,POINT (121.046463 14.398914),0.0,1.0
858,14.40649,121.046753,1,10.3428487778,10.0,0,POINT (121.046753 14.40649),1.0,2.0
859,14.405944,121.046822,1,10.3428487778,10.0,0,POINT (121.046822 14.405944),0.0,1.0
860,14.406526,121.046745,1,10.3428487778,10.0,0,POINT (121.046745 14.406526),1.0,2.0
861,14.413447,121.045898,1,19.7456321716,10.0,0,POINT (121.045898 14.413447),,
862,14.413868,121.045853,1,20.4946727753,10.0,0,POINT (121.045853 14.413868),0.0,1.0
863,14.643273,121.116173,1,21.8672580719,14.0,0,POINT (121.116173 14.643273),,
864,14.627425,121.007721,1,14.3643503189,8.0,0,POINT (121.007721 14.627425),2.0,3.0
865,14.443823,121.004662,1,22.6726150513,7.0,0,POINT (121.004662 14.443823),1.0,2.0
866,14.650815,121.04908,1,49.8133583069,9.0,0,POINT (121.04908 14.650815),,
867,14.65808,121.066589,1,68.6190872192,10.0,0,POINT (121.066589 14.65808),0.0,1.0
868,14.454774,120.990021,1,13.3471956253,6.0,0,POINT (120.990021 14.454774),1.0,2.0
869,14.420466,120.9254,1,12.305521965,6.0,0,POINT (120.9254 14.420466),,
870,14.6475972,121.0599171,1,61.5730361938,10.0,0,POINT (121.0599171 14.6475972),,
871,14.699569,121.057083,1,56.9978713989,12.0,0,POINT (121.057083 14.699569),0.0,1.0
872,14.65384693,121.0662042,1,66.5237350464,10.0,0,POINT (121.0662042 14.65384693),1.0,2.0
873,14.64546504,121.0687576,1,61.6553039551,11.0,0,POINT (121.0687576 14.64546504),,
874,14.651707,121.101654,1,14.5431156158,14.0,0,POINT (121.101654 14.651707),2.0,3.0
875,14.656518,121.035606,1,41.1672744751,9.0,0,POINT (121.035606 14.656518),,
876,14.55924014,121.0268114,1,35.7655143738,8.0,0,POINT (121.0268114 14.55924014),,
877,14.47374798,121.0342896,1,26.4146213531,8.0,0,POINT (121.0342896 14.47374798),,
878,14.5020619,120.9945819,1,6.40709257126,6.0,0,POINT (120.9945819 14.5020619),1.0,2.0
879,14.56555891,121.0784492,1,9.16530609131,10.0,0,POINT (121.0784492 14.56555891),1.0,2.0
880,14.65894332,120.9896038,1,25.1836967468,9.0,0,POINT (120.9896038 14.65894332),,
881,14.41341072,121.0137265,1,47.6179733276,9.0,0,POINT (121.0137265 14.41341072),0.0,1.0
882,14.41744718,120.9659277,1,23.2471199036,7.0,0,POINT (120.9659277 14.41744718),,
883,14.64874797,121.0706492,1,67.3440933228,11.0,0,POINT (121.0706492 14.64874797),1.0,2.0
884,14.6532107,121.0661109,1,66.7863616943,10.0,0,POINT (121.0661109 14.6532107),0.0,1.0
885,14.70417296,121.053848,1,48.0190315247,12.0,0,POINT (121.053848 14.70417296),,
886,14.65877999,121.0199918,1,24.3526935577,9.0,0,POINT (121.0199918 14.65877999),0.0,1.0
887,14.65748498,121.069201,1,71.9700775146,11.0,0,POINT (121.069201 14.65748498),1.0,2.0
888,14.65620995,121.0645251,1,65.6875839233,10.0,0,POINT (121.0645251 14.65620995),,
889,14.68422139,121.0223508,1,31.5029659271,10.0,0,POINT (121.0223508 14.68422139),,
890,14.74900935,120.9698305,1,10.5571613312,11.0,0,POINT (120.9698305 14.74900935),,
891,14.58819387,120.9691451,1,8.05892944336,8.0,0,POINT (120.9691451 14.58819387),0.0,1.0
892,14.64719069,121.0689489,1,64.2639007568,11.0,0,POINT (121.0689489 14.64719069),,
893,14.65405966,121.0623345,1,61.3909492493,10.0,0,POINT (121.0623345 14.65405966),1.0,2.0
894,14.71596886,121.1105927,1,51.4494934082,18.0,0,POINT (121.1105927 14.71596886),,
895,14.57064577,121.1334611,1,17.9200210571,15.0,0,POINT (121.1334611 14.57064577),,
896,14.60034911,121.1180279,1,11.49376297,14.0,0,POINT (121.1180279 14.60034911),,
897,14.60033873,121.1187575,1,11.7881402969,14.0,0,POINT (121.1187575 14.60033873),,
898,14.60031796,121.1195192,1,11.7881402969,14.0,0,POINT (121.1195192 14.60031796),,
899,14.60113817,121.1200879,1,12.314997673,14.0,0,POINT (121.1200879 14.60113817),,
900,14.60032834,121.12012,1,12.1596851349,14.0,0,POINT (121.12012 14.60032834),,
901,14.59998572,121.1201415,1,12.0274057388,14.0,0,POINT (121.1201415 14.59998572),,
902,14.60077478,121.1180172,1,11.49376297,14.0,0,POINT (121.1180172 14.60077478),,
903,14.60073326,121.1191115,1,11.7881402969,14.0,0,POINT (121.1191115 14.60073326),,
904,14.60145483,121.1170355,1,11.2466783524,14.0,0,POINT (121.1170355 14.60145483),,
905,14.60075402,121.1200986,1,12.1596851349,14.0,0,POINT (121.1200986 14.60075402),,
906,14.60120046,121.1156569,1,10.8918571472,13.0,0,POINT (121.1156569 14.60120046),,
